,背番号,選手名,防御率,登板,先発,完投,完封,ＱＳ,勝利,敗戦,ホールド,セーブ,勝率,投球回,被安打,被本塁打,奪三振,奪三振率,与四球,与死球,暴投,ボーク,失点,自責点,被打率,Ｋ／ＢＢ,ＷＨＩＰ,Team
8,41,リッチ・ヒル,5.41,32,27,0,0,7,8,14,0,0,.364,146.1,165,23,129,7.93,58,7,2,1,98,88,.281,2.22,1.52,サンディエゴ・パドレス
9,44,ジョー・マスグローブ,3.05,17,17,0,0,11,10,3,0,0,.769,97.1,90,10,97,8.97,21,9,2,1,35,33,.247,4.62,1.14,サンディエゴ・パドレス
10,48,ニック・ヘルナンデス,12.00,2,0,0,0,0,0,0,0,0,.000,3,3,1,5,15.00,4,2,0,0,4,4,.250,1.25,2.33,サンディエゴ・パドレス
11,50,エイドリアン・モレホン,7.00,8,1,0,0,0,0,0,0,0,.000,9,14,1,8,8.00,5,0,1,0,7,7,.368,1.60,2.11,サンディエゴ・パドレス
12,51,ショーン・レイノルズ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,サンディエゴ・パドレス
13,52,マイケル・ワカ,3.22,24,24,0,0,12,14,4,0,0,.778,134.1,113,15,124,8.31,43,3,3,1,49,48,.224,2.88,1.16,サンディエゴ・パドレス
14,55,ジェーソン・グルーム,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,サンディエゴ・パドレス
15,56,レイ・カー,4.33,22,0,0,0,0,1,1,0,0,.500,27,25,5,35,11.67,9,1,1,0,15,13,.243,3.89,1.26,サンディエゴ・パドレス
16,58,スコット・バーロー,4.37,63,0,0,0,0,2,6,7,13,.250,68,61,4,79,10.46,34,5,3,0,39,33,.242,2.32,1.40,サンディエゴ・パドレス
17,59,トム・コスグローブ,1.75,54,0,0,0,0,1,2,7,1,.333,51.1,31,3,44,7.71,19,5,1,0,12,10,.173,2.32,0.97,サンディエゴ・パドレス
18,60,ペドロ・アビラ,3.22,14,6,0,0,1,2,2,0,0,.500,50.1,43,3,54,9.66,25,5,5,1,23,18,.230,2.16,1.35,サンディエゴ・パドレス
19,61,マット・ウォルドロン,4.35,8,6,0,0,1,1,3,0,0,.250,41.1,39,9,31,6.75,12,0,0,0,20,20,.244,2.58,1.23,サンディエゴ・パドレス
20,66,ルイス・ガルシア,4.07,61,0,0,0,0,2,3,10,0,.400,59.2,59,6,53,7.99,24,6,4,0,30,27,.252,2.21,1.39,サンディエゴ・パドレス
21,67,セス・ルーゴ,3.57,26,26,0,0,17,8,7,0,0,.533,146.1,140,19,140,8.61,36,3,3,0,62,58,.249,3.89,1.20,サンディエゴ・パドレス
22,68,アレク・ジェーコブ,0.00,3,0,0,0,0,0,0,0,0,.000,3,0,0,5,15.00,1,0,0,0,0,0,.000,5.00,0.33,サンディエゴ・パドレス
23,71,ジョシュ・ヘイダー,1.28,61,0,0,0,0,2,3,0,33,.400,56.1,32,3,85,13.58,30,3,3,0,11,8,.163,2.83,1.10,サンディエゴ・パドレス
24,73,ドルー・カールトン,4.35,11,0,0,0,0,2,1,0,0,.667,20.2,18,2,18,7.84,6,1,1,0,12,10,.243,3.00,1.16,サンディエゴ・パドレス
25,75,ロベルト・スアレス,4.23,26,0,0,0,0,4,3,8,0,.571,27.2,15,4,24,7.81,10,0,0,0,13,13,.155,2.40,0.90,サンディエゴ・パドレス
26,-,グレン・オットー,10.13,6,0,0,0,0,0,0,1,0,.000,10.2,14,6,11,9.28,6,0,0,0,12,12,.311,1.83,1.88,サンディエゴ・パドレス
0,26,アンソニー・デスクラファニ,4.88,19,18,0,0,8,4,8,0,0,.333,99.2,105,15,79,7.13,20,4,3,0,59,54,.271,3.95,1.25,サンフランシスコ・ジャイアンツ
1,33,テーラー・ロジャーズ,3.83,60,0,0,0,0,6,4,12,2,.600,51.2,39,6,64,11.15,25,3,3,0,27,22,.211,2.56,1.24,サンフランシスコ・ジャイアンツ
2,34,ジェーコブ・ジュニス,3.87,40,4,0,0,0,4,3,2,1,.571,86,90,12,96,10.05,21,5,5,0,42,37,.269,4.57,1.29,サンフランシスコ・ジャイアンツ
3,38,アレックス・カッブ,3.87,28,28,2,1,11,7,7,0,0,.500,151.1,163,19,131,7.79,37,6,7,5,69,65,.272,3.54,1.32,サンフランシスコ・ジャイアンツ
4,43,トリスタン・ベック,3.92,33,3,0,0,0,3,3,4,2,.500,85,83,10,68,7.20,21,2,3,0,40,37,.252,3.24,1.22,サンフランシスコ・ジャイアンツ
5,45,カイル・ハリソン,4.15,7,7,0,0,1,1,1,0,0,.500,34.2,29,8,35,9.09,11,4,0,0,19,16,.221,3.18,1.15,サンフランシスコ・ジャイアンツ
6,48,ロス・ストリプリング,5.36,22,11,0,0,2,0,5,0,0,.000,89,104,20,70,7.08,16,2,2,1,54,53,.287,4.38,1.35,サンフランシスコ・ジャイアンツ
7,52,ショーン・マナイア,4.44,37,10,0,0,3,7,6,3,1,.538,117.2,104,14,128,9.79,42,8,3,0,68,58,.234,3.05,1.24,サンフランシスコ・ジャイアンツ
8,54,スコット・アレクサンダー,4.66,55,8,0,0,0,7,3,6,1,.700,48.1,55,2,31,5.77,11,1,7,0,30,25,.282,2.82,1.37,サンフランシスコ・ジャイアンツ
9,56,コール・ウェイツ,15.43,3,0,0,0,0,0,0,0,0,.000,2.1,6,0,2,7.71,2,0,0,0,5,4,.462,1.00,3.43,サンフランシスコ・ジャイアンツ
10,57,アレックス・ウッド,4.33,29,12,0,0,0,5,5,1,0,.500,97.2,98,9,74,6.82,42,8,3,2,52,47,.263,1.76,1.43,サンフランシスコ・ジャイアンツ
11,59,ジョン・ブレビア,3.99,40,10,0,0,0,3,5,7,0,.375,38.1,31,6,47,11.03,14,0,0,0,21,17,.215,3.36,1.17,サンフランシスコ・ジャイアンツ
12,61,トーマス・スザパッキ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,サンフランシスコ・ジャイアンツ
13,62,ローガン・ウェブ,3.25,33,33,2,1,24,11,13,0,0,.458,216,201,20,194,8.08,31,5,1,0,83,78,.248,6.26,1.07,サンフランシスコ・ジャイアンツ
14,64,ショーン・ジェレ,6.52,15,0,0,0,0,2,1,0,0,.667,29,38,3,31,9.62,13,4,5,0,25,21,.317,2.38,1.76,サンフランシスコ・ジャイアンツ
15,67,キートン・ウィン,4.68,9,5,0,0,2,1,3,0,1,.250,42.1,36,6,35,7.44,8,5,1,0,22,22,.231,4.38,1.04,サンフランシスコ・ジャイアンツ
16,68,ホセ・クルーズ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,サンフランシスコ・ジャイアンツ
17,71,タイラー・ロジャーズ,3.04,68,0,0,0,0,4,5,30,2,.444,74,66,7,60,7.30,19,3,0,0,27,25,.236,3.16,1.15,サンフランシスコ・ジャイアンツ
18,72,ランディ・ロドリゲス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,サンフランシスコ・ジャイアンツ
19,74,ライアン・ウォーカー,3.23,49,13,0,0,0,5,3,3,1,.625,61.1,61,8,78,11.45,24,2,3,0,25,22,.262,3.25,1.39,サンフランシスコ・ジャイアンツ
20,75,カミロ・ドバル,2.93,69,0,0,0,0,6,6,0,39,.500,67.2,51,3,87,11.57,26,8,10,3,32,22,.209,3.35,1.14,サンフランシスコ・ジャイアンツ
21,77,ルーク・ジャクソン,2.97,33,0,0,0,0,2,2,4,0,.500,33.1,26,3,43,11.61,15,1,3,1,14,11,.206,2.87,1.23,サンフランシスコ・ジャイアンツ
22,32,デービッド・ビラー,0.00,1,0,0,0,0,0,0,0,0,.000,1,0,0,0,0.00,1,0,0,0,0,0,.000,0.00,1.00,サンフランシスコ・ジャイアンツ
23,35,ブランドン・クロフォード,0.00,1,0,0,0,0,0,0,0,0,.000,1,1,0,0,0.00,1,0,0,0,0,0,.250,0.00,2.00,サンフランシスコ・ジャイアンツ
24,70,ブレット・ワイズリー,9.00,1,0,0,0,0,0,0,0,0,.000,1,1,1,0,0.00,0,0,0,0,1,1,.250,0.00,1.00,サンフランシスコ・ジャイアンツ
0,18,ライアン・フェルトナー,5.82,10,10,0,0,1,2,4,0,0,.333,43.1,45,2,38,7.89,28,2,0,2,29,28,.265,1.36,1.68,コロラド・ロッキーズ
1,20,ピーター・ランバート,5.36,25,11,0,0,3,3,7,0,0,.300,87.1,93,18,71,7.32,28,5,1,0,54,52,.273,2.54,1.39,コロラド・ロッキーズ
2,21,カイル・フリーランド,5.03,29,29,0,0,12,6,14,0,0,.300,155.2,187,29,94,5.43,42,1,2,0,96,87,.300,2.24,1.47,コロラド・ロッキーズ
3,26,オースティン・ゴンバー,5.50,27,27,0,0,12,9,9,0,0,.500,139,164,26,87,5.63,43,3,5,0,88,85,.297,2.02,1.49,コロラド・ロッキーズ
4,32,クリス・フレクセン,6.86,29,16,0,0,2,2,8,0,0,.200,102.1,133,25,74,6.51,38,4,6,0,81,78,.317,1.95,1.67,コロラド・ロッキーズ
5,39,ブレント・スーター,3.38,57,2,0,0,0,4,3,7,0,.571,69.1,65,3,55,7.14,25,3,1,0,36,26,.249,2.20,1.30,コロラド・ロッキーズ
6,40,タイラー・キンリー,6.06,18,0,0,0,0,0,4,1,5,.000,16.1,21,3,17,9.37,6,1,1,0,11,11,.318,2.83,1.65,コロラド・ロッキーズ
7,41,ライリー・パイント,27.00,1,0,0,0,0,0,0,0,0,.000,0.1,1,0,0,0.00,3,0,0,0,1,1,.500,0.00,12.00,コロラド・ロッキーズ
8,43,コナー・シーボルド,7.52,27,13,0,0,2,1,7,0,0,.125,87.1,116,19,67,6.90,28,7,5,0,76,73,.317,2.39,1.65,コロラド・ロッキーズ
9,45,チェース・アンダーソン,5.42,19,17,0,0,4,1,6,0,1,.143,86.1,90,17,64,6.67,33,7,1,0,53,52,.274,1.94,1.42,コロラド・ロッキーズ
10,46,ニコラウス・ミアーズ,3.72,16,0,0,0,0,0,1,1,0,.000,19.1,14,1,21,9.78,14,1,1,1,8,8,.194,1.50,1.45,コロラド・ロッキーズ
11,47,ライアン・ロリソン,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,コロラド・ロッキーズ
12,48,ヘルマン・マルケス,4.95,4,4,0,0,1,2,2,0,0,.500,20,19,4,17,7.65,3,0,0,1,11,11,.257,5.67,1.10,コロラド・ロッキーズ
13,49,アントニオ・センザテーラ,4.70,2,2,0,0,0,0,1,0,0,.000,7.2,7,3,4,4.70,2,0,0,0,4,4,.250,2.00,1.17,コロラド・ロッキーズ
14,50,タイ・ブラック,5.54,20,13,0,0,2,3,3,0,0,.500,78,104,15,50,5.77,24,6,1,0,51,48,.330,2.08,1.64,コロラド・ロッキーズ
15,51,カール・カウフマン,8.23,11,3,0,0,0,2,5,0,0,.286,35,42,5,16,4.11,16,4,1,0,34,32,.311,1.00,1.66,コロラド・ロッキーズ
16,52,ダニエル・バード,4.56,50,0,0,0,0,4,2,6,1,.667,49.1,35,5,47,8.57,49,8,2,1,30,25,.206,0.96,1.70,コロラド・ロッキーズ
17,54,マット・コッチ,5.12,39,1,0,0,0,3,2,6,0,.600,38.2,41,7,27,6.28,9,2,0,0,22,22,.272,3.00,1.29,コロラド・ロッキーズ
18,56,エバン・ジャスティス,8.59,9,0,0,0,0,0,0,0,0,.000,7.1,14,0,7,8.59,8,1,2,0,7,7,.438,0.88,3.00,コロラド・ロッキーズ
19,57,トミー・ドイル,6.85,15,0,0,0,0,0,1,0,0,.000,23.2,23,5,18,6.85,13,0,3,0,18,18,.256,1.38,1.52,コロラド・ロッキーズ
20,58,ルーカス・ギルブレス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,コロラド・ロッキーズ
21,59,ジェーク・バード,4.33,70,3,0,0,0,3,3,13,0,.500,89.1,94,6,77,7.76,27,7,2,0,47,43,.276,2.85,1.35,コロラド・ロッキーズ
22,60,ビクトル・ボドニク,8.31,6,0,0,0,0,1,0,0,0,1.000,8.2,15,0,12,12.46,3,0,0,0,9,8,.366,4.00,2.08,コロラド・ロッキーズ
23,61,ジャスティン・ローレンス,3.72,69,0,0,0,0,4,7,11,11,.364,75,65,5,78,9.36,36,7,3,0,37,31,.235,2.17,1.35,コロラド・ロッキーズ
24,62,マット・カラシティ,6.29,16,0,0,0,0,1,0,3,1,1.000,24.1,28,3,16,5.92,11,1,1,0,19,17,.292,1.45,1.60,コロラド・ロッキーズ
25,63,ノア・デービス,8.70,8,6,0,0,0,0,4,0,0,.000,30,43,6,26,7.80,15,4,4,1,30,29,.341,1.73,1.93,コロラド・ロッキーズ
26,64,ギャビン・ホロウェル,5.88,26,0,0,0,0,2,0,3,1,1.000,33.2,30,8,32,8.55,18,6,0,0,23,22,.231,1.78,1.43,コロラド・ロッキーズ
27,13,アラン・トレホ,13.50,2,0,0,0,0,0,0,0,0,.000,2,4,2,1,4.50,0,0,0,0,3,3,.444,0.00,2.00,コロラド・ロッキーズ
28,30,ハロルド・カストロ,9.00,2,0,0,0,0,0,0,0,0,.000,2,4,0,0,0.00,1,1,0,0,2,2,.444,0.00,2.50,コロラド・ロッキーズ
0,19,ライン・ネルソン,5.31,29,27,0,0,7,8,8,0,0,.500,144,159,24,96,6.00,46,1,6,1,87,85,.284,2.09,1.42,アリゾナ・ダイヤモンドバックス
1,23,ザック・ゲーレン,3.47,34,34,1,1,20,17,9,0,0,.654,210,188,22,220,9.43,47,5,8,1,87,81,.238,4.68,1.12,アリゾナ・ダイヤモンドバックス
2,24,カイル・ネルソン,4.18,68,2,0,0,0,7,4,11,0,.636,56,59,12,67,10.77,14,1,1,0,30,26,.267,4.79,1.30,アリゾナ・ダイヤモンドバックス
3,25,コービン・マーティン,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,アリゾナ・ダイヤモンドバックス
4,29,メリル・ケリー,3.29,30,30,0,0,18,12,8,0,0,.600,177.2,143,20,187,9.47,69,4,3,4,71,65,.222,2.71,1.19,アリゾナ・ダイヤモンドバックス
5,30,スコット・マクガフ,4.73,63,1,0,0,0,2,7,14,9,.222,70.1,60,14,86,11.00,30,2,3,0,40,37,.226,2.87,1.28,アリゾナ・ダイヤモンドバックス
6,32,ブランドン・ファート,5.72,19,18,0,0,3,3,9,0,0,.250,96,109,22,94,8.81,26,3,0,0,63,61,.282,3.62,1.41,アリゾナ・ダイヤモンドバックス
7,33,ピーター・ストルゼレッキ,4.38,37,0,0,0,0,3,5,14,0,.375,37,33,3,37,9.00,12,8,0,0,18,18,.234,3.08,1.22,アリゾナ・ダイヤモンドバックス
8,34,マーク・メランソン,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,アリゾナ・ダイヤモンドバックス
9,35,ジョセフ・マンティプリー,4.62,35,3,0,0,0,2,2,1,0,.500,39,35,4,28,6.46,9,0,1,0,22,20,.236,3.11,1.13,アリゾナ・ダイヤモンドバックス
10,37,ケビン・ギンケル,2.48,60,0,0,0,0,9,1,8,4,.900,65.1,41,3,70,9.64,23,2,5,1,24,18,.181,3.04,0.98,アリゾナ・ダイヤモンドバックス
11,38,ポール・シーウォルド,3.12,65,0,0,0,0,3,2,0,34,.600,60.2,46,8,80,11.87,24,1,1,0,23,21,.208,3.33,1.15,アリゾナ・ダイヤモンドバックス
12,40,ブライス・ジャービス,3.04,11,1,0,0,0,2,1,0,0,.667,23.2,14,3,12,4.56,9,0,0,0,9,8,.171,1.33,0.97,アリゾナ・ダイヤモンドバックス
13,43,スレード・セッコーニ,4.33,7,4,0,0,0,0,1,0,0,.000,27,27,4,20,6.67,4,2,0,0,13,13,.260,5.00,1.15,アリゾナ・ダイヤモンドバックス
14,45,カルロス・バルガス,5.79,5,0,0,0,0,0,0,0,0,.000,4.2,5,2,7,13.50,4,1,0,0,3,3,.294,1.75,1.93,アリゾナ・ダイヤモンドバックス
15,47,トミー・ヘンリー,4.15,17,16,0,0,6,5,4,0,0,.556,89,86,12,64,6.47,35,4,1,0,42,41,.251,1.83,1.36,アリゾナ・ダイヤモンドバックス
16,49,タイラー・ギルベルト,5.19,11,0,0,0,0,0,2,0,0,.000,17.1,21,2,19,9.87,5,0,1,0,10,10,.313,3.80,1.50,アリゾナ・ダイヤモンドバックス
17,50,ミゲル・カストロ,4.31,75,0,0,0,0,6,6,13,7,.500,64.2,51,8,60,8.35,25,3,0,0,32,31,.213,2.40,1.18,アリゾナ・ダイヤモンドバックス
18,55,オースティン・アダムス,5.71,24,0,0,0,0,0,1,7,0,.000,17.1,16,1,22,11.42,8,5,2,0,12,11,.235,2.75,1.38,アリゾナ・ダイヤモンドバックス
19,57,アンドルー・サールフランク,0.00,10,0,0,0,0,0,0,3,0,.000,10.1,7,0,6,5.23,4,0,0,0,2,0,.189,1.50,1.06,アリゾナ・ダイヤモンドバックス
20,63,ジャスティン・マルティネス,12.60,10,0,0,0,0,0,0,0,1,.000,10,13,2,14,12.60,11,2,1,0,14,14,.295,1.27,2.40,アリゾナ・ダイヤモンドバックス
21,65,ルイス・フリアス,4.06,29,0,0,0,0,1,0,1,0,1.000,31,30,3,26,7.55,17,2,1,0,14,14,.250,1.53,1.52,アリゾナ・ダイヤモンドバックス
22,81,ライアン・トンプソン,3.82,31,0,0,0,0,1,2,8,1,.333,30.2,20,3,21,6.16,8,4,2,0,14,13,.185,2.63,0.91,アリゾナ・ダイヤモンドバックス
23,99,ドレイ・ジェームソン,3.32,15,3,0,0,0,3,1,1,1,.750,40.2,40,6,37,8.19,18,1,0,0,15,15,.260,2.06,1.43,アリゾナ・ダイヤモンドバックス
24,11,ホセ・ヘレラ,9.00,2,0,0,0,0,0,0,0,0,.000,2,4,0,0,0.00,0,0,0,0,2,2,.400,0.00,2.00,アリゾナ・ダイヤモンドバックス
25,59,セビー・ザバーラ,0.00,1,0,0,0,0,0,0,0,0,.000,0.2,0,0,0,0.00,0,0,0,0,0,0,.000,0.00,0.00,アリゾナ・ダイヤモンドバックス
26,6,ジェイス・ピーターソン,9.00,2,0,0,0,0,0,0,0,0,.000,2,3,1,1,4.50,3,0,0,0,2,2,.333,0.33,3.00,アリゾナ・ダイヤモンドバックス
