,背番号,選手名,防御率,登板,先発,完投,完封,ＱＳ,勝利,敗戦,ホールド,セーブ,勝率,投球回,被安打,被本塁打,奪三振,奪三振率,与四球,与死球,暴投,ボーク,失点,自責点,被打率,Ｋ／ＢＢ,ＷＨＩＰ,Team
17,56,ダニー・ヒメネス,3.47,25,1,0,0,0,0,2,7,1,.000,23.1,11,3,21,8.10,14,0,2,0,9,9,.143,1.50,1.07,オークランド・アスレチックス
18,57,メイソン・ミラー,3.78,10,6,0,0,2,0,3,1,0,.000,33.1,24,2,38,10.26,16,3,3,0,15,14,.203,2.38,1.20,オークランド・アスレチックス
19,58,ポール・ブラックバーン,4.43,21,20,0,0,6,4,7,0,0,.364,103.2,117,11,104,9.03,43,3,1,0,54,51,.286,2.42,1.54,オークランド・アスレチックス
20,60,フランシスコ・ぺレス,5.94,17,1,0,0,0,1,2,0,0,.333,16.2,17,0,14,7.56,8,1,1,0,12,11,.266,1.75,1.50,オークランド・アスレチックス
21,61,ザック・ジャクソン,2.50,19,0,0,0,0,2,1,1,1,.667,18,18,1,23,11.50,10,0,5,0,7,5,.261,2.30,1.56,オークランド・アスレチックス
22,62,フレディ・ターノク,4.91,5,1,0,0,0,1,1,0,0,.500,14.2,11,4,14,8.59,11,0,2,0,8,8,.204,1.27,1.50,オークランド・アスレチックス
23,63,ホーガン・ハリス,7.14,14,6,0,0,2,3,6,0,0,.333,63,67,10,56,8.00,28,3,1,0,51,50,.269,2.00,1.51,オークランド・アスレチックス
24,64,ケン・ウォルディチャック,5.36,35,22,0,0,4,4,9,0,1,.308,141,149,24,132,8.43,71,9,7,1,93,84,.271,1.86,1.56,オークランド・アスレチックス
25,65,トレバー・メイ,3.28,49,0,0,0,0,4,4,1,21,.500,46.2,35,4,40,7.71,29,3,2,0,21,17,.208,1.38,1.37,オークランド・アスレチックス
26,66,サムエル・ロング,5.60,40,1,0,0,0,0,1,5,2,.000,45,49,5,32,6.40,21,1,2,0,29,28,.282,1.52,1.56,オークランド・アスレチックス
27,67,イーストン・ルーカス,8.10,6,0,0,0,0,0,0,0,0,.000,6.2,10,1,7,9.45,4,0,2,0,6,6,.323,1.75,2.10,オークランド・アスレチックス
28,68,ジョセフ・エスティス,7.20,2,2,0,0,0,0,1,0,0,.000,10,12,4,7,6.30,2,3,1,0,9,8,.286,3.50,1.40,オークランド・アスレチックス
29,70,ルーカス・エルセグ,4.75,50,0,0,0,0,4,4,11,0,.500,55,51,1,68,11.13,36,6,5,0,33,29,.245,1.89,1.58,オークランド・アスレチックス
30,44,カルロス・ペレス,10.80,2,0,0,0,0,0,0,0,0,.000,1.2,4,1,0,0.00,2,0,0,0,2,2,.500,0.00,3.60,オークランド・アスレチックス
0,7,マルコ・ゴンザレス,5.22,10,10,0,0,4,4,1,0,0,.800,50,55,5,34,6.12,18,0,0,0,32,29,.282,1.89,1.46,シアトル・マリナーズ
1,26,ダレン・マコーガン,5.40,3,0,0,0,0,0,0,0,0,.000,5,7,1,10,18.00,3,0,0,0,5,3,.292,3.33,2.00,シアトル・マリナーズ
2,33,ブライアン・ウー,4.21,18,18,0,0,4,4,5,0,0,.444,87.2,75,13,93,9.55,31,7,1,0,44,41,.227,3.00,1.21,シアトル・マリナーズ
3,36,ローガン・ギルバート,3.73,32,32,1,1,18,13,7,0,0,.650,190.2,169,29,189,8.92,36,2,6,0,82,79,.233,5.25,1.08,シアトル・マリナーズ
4,36,アダム・オラー,10.07,9,1,0,0,0,1,1,0,0,.500,19.2,29,5,13,5.95,12,1,1,0,24,22,.341,1.08,2.08,シアトル・マリナーズ
5,38,ロビー・レイ,8.10,1,1,0,0,0,0,1,0,0,.000,3.1,4,0,3,8.10,5,0,1,0,5,3,.308,0.60,2.70,シアトル・マリナーズ
6,41,エドゥアルド・バザルド,4.50,12,0,0,0,0,0,0,0,0,.000,16,15,2,15,8.44,4,0,0,0,8,8,.238,3.75,1.19,シアトル・マリナーズ
7,46,トレント・ソーントン,2.01,27,1,0,0,0,1,2,4,0,.333,31.1,30,5,26,7.47,6,0,0,0,12,7,.252,4.33,1.15,シアトル・マリナーズ
8,47,マシュー・ブラッシュ,3.06,78,0,0,0,0,9,4,24,4,.692,70.2,65,3,107,13.63,29,6,11,0,26,24,.242,3.69,1.33,シアトル・マリナーズ
9,48,ジャスティン・トパ,2.61,75,0,0,0,0,5,4,23,3,.556,69,61,4,61,7.96,18,3,0,0,26,20,.240,3.39,1.14,シアトル・マリナーズ
10,49,アイザイア・キャンベル,2.83,27,0,0,0,0,4,1,2,1,.800,28.2,22,2,33,10.36,13,1,2,1,9,9,.210,2.54,1.22,シアトル・マリナーズ
11,50,ブライス・ミラー,4.32,25,25,0,0,9,8,7,0,0,.533,131.1,124,18,119,8.15,26,7,2,0,64,63,.248,4.58,1.14,シアトル・マリナーズ
12,52,プレランダー・ベローア,0.00,2,0,0,0,0,0,0,1,0,.000,1.2,0,0,3,16.20,3,0,1,0,0,0,.000,1.00,1.80,シアトル・マリナーズ
13,54,ドミニク・リオーネ,4.67,51,0,0,0,0,1,3,3,1,.250,54,49,14,54,9.00,28,2,4,0,28,28,.244,1.93,1.43,シアトル・マリナーズ
14,55,ゲーブ・スピアー,3.79,69,0,0,0,0,2,2,17,1,.500,54.2,47,7,64,10.54,11,3,2,0,24,23,.235,5.82,1.06,シアトル・マリナーズ
15,56,ペン・マーフィー,1.29,16,0,0,0,0,1,2,1,0,.333,14,5,1,16,10.29,10,1,0,1,5,2,.109,1.60,1.07,シアトル・マリナーズ
16,58,ルイス・カスティーヨ,3.34,33,33,0,0,18,14,9,0,0,.609,197,160,28,219,10.01,56,5,3,0,81,73,.218,3.91,1.10,シアトル・マリナーズ
17,59,イーストン・マギー,0.00,1,1,0,0,1,0,0,0,0,.000,6.2,1,0,2,2.70,1,0,0,0,0,0,.048,2.00,0.30,シアトル・マリナーズ
18,60,タイラー・サウセド,3.59,52,0,0,0,0,3,2,3,1,.600,47.2,41,2,43,8.12,23,6,1,0,20,19,.234,1.87,1.34,シアトル・マリナーズ
19,62,エマーソン・ハンコック,4.50,3,3,0,0,0,0,0,0,0,.000,12,13,1,6,4.50,3,0,0,0,6,6,.283,2.00,1.33,シアトル・マリナーズ
20,68,ジョージ・カービー,3.35,31,31,1,0,20,13,10,0,0,.565,190.2,179,22,172,8.12,19,6,1,0,74,71,.246,9.05,1.04,シアトル・マリナーズ
21,70,タイ・アドコック,3.45,12,0,0,0,0,0,0,0,0,.000,15.2,11,4,11,6.32,0,0,0,0,7,6,.190,0.00,0.70,シアトル・マリナーズ
22,75,アンドレス・ムニョス,2.94,52,0,0,0,0,4,7,14,13,.364,49,40,2,67,12.31,22,5,4,2,20,16,.217,3.05,1.27,シアトル・マリナーズ
23,77,ライダー・ライアン,0.00,1,0,0,0,0,0,0,0,0,.000,1,0,0,2,18.00,1,0,0,0,0,0,.000,2.00,1.00,シアトル・マリナーズ
24,-,ライアン・ジェンセン,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,シアトル・マリナーズ
25,4,ジョシュ・ロハス,18.00,2,0,0,0,0,0,0,0,0,.000,2,6,0,1,4.50,1,0,0,0,4,4,.500,1.00,3.50,シアトル・マリナーズ
26,20,マイク・フォード,18.00,2,0,0,0,0,0,0,0,0,.000,2,5,2,0,0.00,1,0,0,0,4,4,.455,0.00,3.00,シアトル・マリナーズ
0,17,ネーサン・イオバルディ,3.63,25,25,2,1,11,12,5,0,0,.706,144,117,15,132,8.25,47,6,2,0,59,58,.225,2.81,1.14,テキサス・レンジャーズ
1,21,イアン・ケネディ,7.16,16,0,0,0,0,0,1,0,0,.000,16.1,16,4,21,11.57,7,2,1,0,15,13,.246,3.00,1.41,テキサス・レンジャーズ
2,22,ジョン・グレイ,4.12,29,29,1,0,12,9,8,0,0,.529,157.1,149,22,142,8.12,54,9,4,0,75,72,.256,2.63,1.29,テキサス・レンジャーズ
3,23,ジェーク・オドリッジ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,テキサス・レンジャーズ
4,25,ホセ・リクラク,2.68,57,0,0,0,0,0,2,8,4,.000,57,37,5,67,10.58,28,2,2,0,19,17,.183,2.39,1.14,テキサス・レンジャーズ
5,31,マックス・シャーザー,3.77,27,27,0,0,14,13,6,0,0,.684,152.2,126,28,174,10.26,45,4,2,0,65,64,.221,3.87,1.12,テキサス・レンジャーズ
6,33,デーン・ダニング,3.70,35,26,0,0,12,12,7,3,0,.632,172.2,163,20,140,7.30,55,10,6,0,73,71,.250,2.55,1.26,テキサス・レンジャーズ
7,35,クリス・ストラットン,3.92,64,0,0,0,0,2,1,8,1,.667,82.2,69,8,81,8.82,25,2,5,0,39,36,.227,3.24,1.14,テキサス・レンジャーズ
8,43,オーウェン・ホワイト,11.25,2,0,0,0,0,0,1,0,0,.000,4,5,2,4,9.00,2,0,0,0,5,5,.313,2.00,1.75,テキサス・レンジャーズ
9,44,アンドルー・ヒーニー,4.15,34,28,0,0,7,10,6,2,0,.625,147.1,143,23,151,9.22,60,10,3,0,74,68,.251,2.52,1.38,テキサス・レンジャーズ
10,45,アロルディス・チャプマン,3.09,61,0,0,0,0,6,5,14,6,.545,58.1,37,4,103,15.89,36,1,9,2,24,20,.175,2.86,1.25,テキサス・レンジャーズ
11,46,ブロック・バーク,4.37,53,0,0,0,0,5,3,12,0,.625,59.2,64,13,52,7.84,9,2,2,0,32,29,.271,5.78,1.22,テキサス・レンジャーズ
12,48,ジェイコブ・デグロム,2.67,6,6,0,0,3,2,0,0,0,1.000,30.1,19,2,45,13.35,4,0,1,0,11,9,.171,11.25,0.76,テキサス・レンジャーズ
13,49,マット・ブッシュ,9.58,12,0,0,0,0,0,2,1,1,.000,10.1,11,5,10,8.71,6,0,0,0,11,11,.262,1.67,1.65,テキサス・レンジャーズ
14,51,ウィル・スミス,4.40,60,0,0,0,0,2,7,8,22,.222,57.1,44,5,55,8.63,17,0,1,0,31,28,.211,3.24,1.06,テキサス・レンジャーズ
15,52,ジョーダン・モンゴメリー,3.20,32,32,0,0,20,10,11,0,0,.476,188.2,177,18,166,7.92,48,4,6,0,75,67,.247,3.46,1.19,テキサス・レンジャーズ
16,54,マーティン・ペレス,4.45,35,20,0,0,8,10,4,2,0,.714,141.2,150,21,93,5.91,49,4,2,3,74,70,.274,1.90,1.40,テキサス・レンジャーズ
17,57,ジェリー・ロドリゲス,7.90,13,1,0,0,0,0,1,0,0,.000,13.2,20,1,15,9.88,6,0,1,0,12,12,.339,2.50,1.90,テキサス・レンジャーズ
18,59,ブレット・マーティン,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,テキサス・レンジャーズ
19,60,コール・ウィン,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,テキサス・レンジャーズ
20,61,コディ・ブラッドフォード,5.30,20,8,0,0,0,4,3,0,0,.571,56,56,11,51,8.20,12,1,0,0,33,33,.259,4.25,1.21,テキサス・レンジャーズ
21,65,グラント・アンダーソン,5.05,26,0,0,0,0,2,1,5,0,.667,35.2,38,5,30,7.57,14,1,1,0,20,20,.277,2.14,1.46,テキサス・レンジャーズ
22,66,ジョシュ・スボールズ,5.50,44,0,0,0,0,6,7,14,0,.462,52.1,43,8,66,11.35,17,1,3,0,33,32,.219,3.88,1.15,テキサス・レンジャーズ
23,67,ジェーク・ラッツ,0.00,3,0,0,0,0,0,0,0,0,.000,6.1,1,0,5,7.11,3,0,0,0,0,0,.053,1.67,0.63,テキサス・レンジャーズ
24,72,ジョナサン・ヘルナンデス,5.40,33,0,0,0,0,1,2,10,0,.333,31.2,35,4,34,9.66,15,4,2,0,20,19,.280,2.27,1.58,テキサス・レンジャーズ
25,78,ザック・ケント,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,テキサス・レンジャーズ
26,11,オースティン・ヘッジズ,4.91,4,0,0,0,0,0,0,0,0,.000,3.2,5,1,1,2.45,0,1,0,0,2,2,.333,0.00,1.36,テキサス・レンジャーズ
27,13,ブラッド・ミラー,13.50,1,0,0,0,0,0,0,0,0,.000,2,2,1,0,0.00,2,0,0,0,3,3,.333,0.00,2.00,テキサス・レンジャーズ
0,31,ケンドール・グレーブマン,3.12,68,0,0,0,0,5,6,13,8,.455,66.1,51,9,66,8.95,36,5,3,1,27,23,.214,1.83,1.31,ヒューストン・アストロズ
1,35,ジャスティン・バーランダー,3.22,27,27,0,0,14,13,8,0,0,.619,162.1,139,18,144,7.98,45,5,5,0,63,58,.226,3.20,1.13,ヒューストン・アストロズ
2,43,ランス・マクラーズ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ヒューストン・アストロズ
3,45,ライン・スタニク,4.09,55,0,0,0,0,3,1,3,0,.750,50.2,42,8,51,9.06,21,1,2,1,24,23,.221,2.43,1.24,ヒューストン・アストロズ
4,47,ラファエル・モンテロ,5.08,68,0,0,0,0,3,3,10,1,.500,67.1,74,11,79,10.56,29,3,0,0,40,38,.279,2.72,1.53,ヒューストン・アストロズ
5,48,エノリ・パレデス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ヒューストン・アストロズ
6,50,エクトル・ネリス,1.71,71,0,0,0,0,6,3,31,2,.667,68.1,41,7,77,10.14,31,3,3,0,16,13,.174,2.48,1.05,ヒューストン・アストロズ
7,52,ブライアン・アブレイユ,1.75,72,0,0,0,0,3,2,24,5,.600,72,44,6,100,12.50,31,3,1,0,17,14,.177,3.23,1.04,ヒューストン・アストロズ
8,53,クリスチャン・ハビエル,4.56,31,31,0,0,11,10,5,0,0,.667,162,143,25,159,8.83,62,7,4,0,85,82,.234,2.56,1.27,ヒューストン・アストロズ
9,55,ライアン・プレスリー,3.58,65,0,0,0,0,4,5,0,31,.444,65.1,54,8,74,10.19,16,1,2,0,33,26,.220,4.63,1.07,ヒューストン・アストロズ
10,56,ロネル・ブランコ,4.50,17,7,0,0,3,2,1,0,0,.667,52,49,12,52,9.00,28,2,2,0,29,26,.251,1.86,1.48,ヒューストン・アストロズ
11,58,ハンター・ブラウン,5.09,31,29,0,0,11,11,13,0,0,.458,155.2,157,26,178,10.29,55,9,4,0,94,88,.262,3.24,1.36,ヒューストン・アストロズ
12,59,フラムバー・バルデス,3.45,31,31,2,2,20,12,11,0,0,.522,198,166,19,200,9.09,57,10,6,0,86,76,.228,3.51,1.13,ヒューストン・アストロズ
13,60,チャールズ・ウィットリー,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ヒューストン・アストロズ
14,60,ジョエル・クーネル,5.54,9,0,0,0,0,0,0,0,0,.000,13,16,2,3,2.08,5,1,0,0,8,8,.308,0.60,1.62,ヒューストン・アストロズ
15,61,セス・マルティネス,5.23,35,0,0,0,0,2,3,2,1,.400,43,45,5,45,9.42,19,6,0,0,29,25,.265,2.37,1.49,ヒューストン・アストロズ
16,62,ベネット・ソウザ,4.00,7,0,0,0,0,0,0,0,0,.000,9,6,1,10,10.00,2,0,0,0,4,4,.188,5.00,0.89,ヒューストン・アストロズ
17,64,ブランドン・ビーラク,3.83,15,13,0,0,2,5,6,0,0,.455,80,86,12,62,6.98,36,5,3,0,43,34,.277,1.72,1.53,ヒューストン・アストロズ
18,65,ホセ・ウルキーディ,5.29,16,10,0,0,2,3,3,0,1,.500,63,65,11,45,6.43,25,2,0,1,37,37,.263,1.80,1.43,ヒューストン・アストロズ
19,66,ショーン・ダビン,7.00,3,1,0,0,0,0,0,0,0,.000,9,12,1,11,11.00,3,1,0,0,7,7,.324,3.67,1.67,ヒューストン・アストロズ
20,67,パーカー・ムシンスキ,5.52,14,0,0,0,0,0,0,1,0,.000,14.2,19,5,15,9.20,4,4,0,0,9,9,.311,3.75,1.57,ヒューストン・アストロズ
21,68,J．P．フランス,3.83,24,23,0,0,13,11,6,0,0,.647,136.1,138,19,101,6.67,47,2,6,0,64,58,.263,2.15,1.36,ヒューストン・アストロズ
22,77,ルイス・ガルシア,4.00,6,6,0,0,2,2,2,0,0,.500,27,25,3,31,10.33,10,1,0,1,12,12,.243,3.10,1.30,ヒューストン・アストロズ
23,88,フィル・メイトン,3.00,68,0,0,0,0,4,3,10,1,.571,66,49,6,74,10.09,25,9,1,0,27,22,.207,2.96,1.12,ヒューストン・アストロズ
24,91,マシュー・ゲージ,2.70,5,0,0,0,0,0,0,0,0,.000,6.2,6,1,8,10.80,3,0,0,1,2,2,.261,2.67,1.35,ヒューストン・アストロズ
25,15,マーティン・マルドナド,36.00,1,0,0,0,0,0,0,0,0,.000,1,5,1,0,0.00,1,1,0,0,4,4,.714,0.00,6.00,ヒューストン・アストロズ
0,19,フアスカル・イノア,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,アトランタ・ブレーブス
1,22,カービー・イェイツ,3.28,61,0,0,0,0,7,2,9,5,.778,60.1,35,9,80,11.93,37,5,5,1,22,22,.167,2.16,1.19,アトランタ・ブレーブス
2,26,ライセル・イグレシアス,2.75,58,0,0,0,0,5,4,0,33,.556,55.2,51,7,68,10.99,15,0,0,0,23,17,.238,4.53,1.19,アトランタ・ブレーブス
3,30,カイル・ライト,6.97,9,7,0,0,0,1,3,0,0,.250,31,40,5,34,9.87,17,4,2,0,26,24,.303,2.00,1.84,アトランタ・ブレーブス
4,32,コリン・マキュー,4.30,41,1,0,0,0,4,1,7,0,.800,58.2,70,5,47,7.21,22,4,0,0,34,28,.293,2.14,1.57,アトランタ・ブレーブス
5,33,Ａ．Ｊ．ミンター,3.76,70,0,0,0,0,3,6,21,10,.333,64.2,56,6,82,11.41,21,0,1,1,28,27,.236,3.90,1.19,アトランタ・ブレーブス
6,36,イアン・アンダーソン,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,アトランタ・ブレーブス
7,38,ピアース・ジョンソン,4.02,67,0,0,0,0,2,6,12,13,.250,62.2,63,10,90,12.93,30,0,4,0,34,28,.257,3.00,1.48,アトランタ・ブレーブス
8,40,マイク・ソロカ,6.40,7,6,0,0,1,2,2,0,0,.500,32.1,36,9,29,8.07,12,4,2,0,23,23,.281,2.42,1.48,アトランタ・ブレーブス
9,45,ブラッド・ハンド,5.53,60,0,0,0,0,5,3,5,1,.625,53.2,54,6,59,9.89,22,5,3,0,33,33,.270,2.68,1.42,アトランタ・ブレーブス
10,46,ディラン・ドッド,7.60,7,7,0,0,1,2,2,0,0,.500,34.1,53,9,15,3.93,12,1,1,0,29,29,.351,1.25,1.89,アトランタ・ブレーブス
11,49,コルビー・アラード,6.57,4,3,0,0,0,0,1,0,0,.000,12.1,16,2,13,9.49,4,0,1,0,9,9,.308,3.25,1.62,アトランタ・ブレーブス
12,50,チャーリー・モートン,3.64,30,30,0,0,12,14,12,0,0,.538,163.1,150,14,183,10.08,83,12,4,2,70,66,.244,2.20,1.43,アトランタ・ブレーブス
13,51,マイケル・トンキン,4.28,45,0,0,0,0,7,3,2,1,.700,80,64,13,75,8.44,23,2,2,1,41,38,.217,3.26,1.09,アトランタ・ブレーブス
14,52,ディラン・リー,4.18,24,1,0,0,0,1,0,6,0,1.000,23.2,24,4,24,9.13,8,0,0,0,14,11,.264,3.00,1.35,アトランタ・ブレーブス
15,53,ジャクソン・スティーブンス,3.00,5,0,0,0,0,0,0,0,0,.000,12,13,1,11,8.25,5,0,1,0,4,4,.283,2.20,1.50,アトランタ・ブレーブス
16,54,マックス・フリード,2.55,14,14,1,1,7,8,1,0,0,.889,77.2,70,7,80,9.27,18,2,3,0,24,22,.242,4.44,1.13,アトランタ・ブレーブス
17,55,ブライス・エルダー,3.81,31,31,0,0,16,12,4,0,0,.750,174.2,160,19,128,6.60,63,8,11,1,79,74,.245,2.03,1.28,アトランタ・ブレーブス
18,56,ヤニー・チリーノス,5.40,20,9,0,0,0,5,5,1,0,.500,85,91,15,53,5.61,27,5,3,0,53,51,.275,1.96,1.39,アトランタ・ブレーブス
19,60,ジェシー・チャベス,1.56,36,1,0,0,0,1,0,14,1,1.000,34.2,26,2,39,10.13,12,3,0,0,10,6,.203,3.25,1.10,アトランタ・ブレーブス
20,61,ニック・アンダーソン,3.06,35,0,0,0,0,4,0,15,1,1.000,35.1,30,3,36,9.17,9,0,1,0,14,12,.229,4.00,1.10,アトランタ・ブレーブス
21,62,Ａ．Ｊ．スミスショーバー,4.26,6,5,0,0,0,1,0,0,0,1.000,25.1,17,7,20,7.11,11,1,3,0,14,12,.183,1.82,1.11,アトランタ・ブレーブス
22,64,ダリウス・バインズ,3.98,5,2,0,0,2,1,0,1,0,1.000,20.1,15,3,14,6.20,7,1,0,0,10,9,.203,2.00,1.08,アトランタ・ブレーブス
23,65,ジャレド・シャスター,5.81,11,11,0,0,1,4,3,0,0,.571,52.2,53,7,30,5.13,26,1,3,0,34,34,.264,1.15,1.50,アトランタ・ブレーブス
24,68,タイラー・マツェク,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,アトランタ・ブレーブス
25,71,ベン・ヘラー,3.86,19,0,0,0,0,0,0,4,0,.000,18.2,16,2,16,7.71,11,2,4,0,9,8,.232,1.45,1.45,アトランタ・ブレーブス
26,72,アラン・ワイナンス,5.29,6,6,0,0,2,1,2,0,0,.333,32.1,37,5,34,9.46,8,2,0,0,19,19,.287,4.25,1.39,アトランタ・ブレーブス
27,75,デースベル・ヘルナンデス,7.36,4,0,0,0,0,1,0,0,0,1.000,3.2,6,1,6,14.73,3,0,0,0,3,3,.353,2.00,2.45,アトランタ・ブレーブス
28,77,ジョー・ヒメネス,3.04,59,0,0,0,0,0,3,13,0,.000,56.1,51,9,73,11.66,14,2,0,0,22,19,.233,5.21,1.15,アトランタ・ブレーブス
29,99,スペンサー・ストライダー,3.86,32,32,0,0,18,20,5,0,0,.800,186.2,146,22,281,13.55,58,9,6,2,85,80,.210,4.84,1.09,アトランタ・ブレーブス
30,15,ニコラス・ロペス,7.71,2,0,0,0,0,0,0,0,0,.000,2.1,4,1,0,0.00,2,0,0,0,2,2,.364,0.00,2.57,アトランタ・ブレーブス
31,67,ルーク・ウィリアムズ,0.00,1,0,0,0,0,0,0,0,0,.000,1,0,0,0,0.00,0,0,0,0,0,0,.000,0.00,0.00,アトランタ・ブレーブス
0,1,マッケンジー・ゴア,4.42,27,27,0,0,8,7,10,0,0,.412,136.1,134,27,151,9.97,57,1,6,0,71,67,.258,2.65,1.40,ワシントン・ナショナルズ
1,21,タナー・レイニー,0.00,1,0,0,0,0,0,0,0,0,.000,1,1,0,1,9.00,1,0,1,0,0,0,.250,1.00,2.00,ワシントン・ナショナルズ
2,32,トレバー・ウィリアムズ,5.55,30,30,0,0,5,6,10,0,0,.375,144.1,178,34,111,6.92,53,5,0,2,97,89,.300,2.09,1.60,ワシントン・ナショナルズ
3,37,スティーブン・ストラスバーグ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ワシントン・ナショナルズ
4,40,ジョザイア・グレイ,3.91,30,30,0,0,11,8,13,0,0,.381,159,152,22,143,8.09,80,9,9,0,72,69,.251,1.79,1.46,ワシントン・ナショナルズ
5,46,パトリック・コービン,5.20,32,32,0,0,15,10,15,0,0,.400,180,210,33,124,6.20,57,4,6,0,113,104,.293,2.18,1.48,ワシントン・ナショナルズ
6,47,ホセ・A・フェレール,5.03,39,0,0,0,0,3,0,5,0,1.000,34,37,4,25,6.62,13,1,0,0,19,19,.289,1.92,1.47,ワシントン・ナショナルズ
7,51,ジョーダン・ウェームス,3.62,51,0,0,0,0,5,1,7,0,.833,54.2,38,9,60,9.88,28,3,0,0,25,22,.194,2.14,1.21,ワシントン・ナショナルズ
8,53,ジョー・ラソルサ,4.41,25,0,0,0,0,1,0,2,0,1.000,32.2,32,3,28,7.71,9,6,0,1,16,16,.246,3.11,1.26,ワシントン・ナショナルズ
9,54,ケイド・カバーリ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ワシントン・ナショナルズ
10,54,アモス・ウィリンガム,6.66,18,0,0,0,0,0,2,0,0,.000,24.1,35,8,15,5.55,9,1,0,0,18,18,.337,1.67,1.81,ワシントン・ナショナルズ
11,56,マット・クローニン,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ワシントン・ナショナルズ
12,57,アンドレス・マチャド,5.22,44,0,0,0,0,4,1,4,0,.800,50,53,12,43,7.74,13,1,1,1,29,29,.282,3.31,1.32,ワシントン・ナショナルズ
13,58,カール・エドワーズＪｒ.,3.69,32,0,0,0,0,1,3,13,2,.250,31.2,31,1,24,6.82,17,1,2,0,14,13,.250,1.41,1.52,ワシントン・ナショナルズ
14,60,ホアン・アドン,6.45,12,10,0,0,2,2,4,0,0,.333,51.2,60,8,48,8.36,24,3,6,0,37,37,.284,2.00,1.63,ワシントン・ナショナルズ
15,61,ロバート・ガルシア,3.66,25,0,0,0,0,2,2,5,0,.500,32,26,3,33,9.28,12,0,2,0,16,13,.234,2.75,1.19,ワシントン・ナショナルズ
16,64,ビクトル・アラノ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ワシントン・ナショナルズ
17,67,カイル・フィネガン,3.76,67,0,0,0,0,7,5,8,28,.583,69.1,66,11,63,8.18,24,1,0,0,33,29,.254,2.63,1.30,ワシントン・ナショナルズ
18,68,サッド・ウォード,6.37,26,0,0,0,0,0,0,0,0,.000,35.1,29,7,30,7.64,28,2,1,0,26,25,.225,1.07,1.61,ワシントン・ナショナルズ
19,71,メイソン・トンプソン,5.50,51,0,0,0,0,4,4,10,1,.500,54,62,4,44,7.33,22,4,4,0,35,33,.294,2.00,1.56,ワシントン・ナショナルズ
20,73,ハンター・ハービー,2.82,57,0,0,0,0,4,4,19,10,.500,60.2,44,7,67,9.94,13,2,2,1,21,19,.203,5.15,0.94,ワシントン・ナショナルズ
21,74,ジェイク・アービン,4.61,24,24,0,0,8,3,7,0,0,.300,121,118,20,99,7.36,54,8,2,1,66,62,.255,1.83,1.42,ワシントン・ナショナルズ
22,75,ホビ・ハリス,5.12,16,0,0,0,0,0,0,0,0,.000,19.1,21,2,9,4.19,13,1,1,0,12,11,.273,0.69,1.76,ワシントン・ナショナルズ
23,77,コリー・アボット,6.64,22,0,0,0,0,1,2,0,0,.333,39.1,48,9,40,9.15,19,4,4,1,29,29,.306,2.11,1.70,ワシントン・ナショナルズ
24,79,ジャクソン・ラトレッジ,6.75,4,4,0,0,1,1,1,0,0,.500,20,24,4,12,5.40,6,2,1,0,15,15,.304,2.00,1.50,ワシントン・ナショナルズ
25,-,ロデリー・ムニョス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ワシントン・ナショナルズ
26,14,イルデマロ・バルガス,4.50,2,0,0,0,0,0,0,0,0,.000,2,2,1,0,0.00,1,1,0,0,1,1,.250,0.00,1.50,ワシントン・ナショナルズ
27,28,レーン・トーマス,27.00,1,0,0,0,0,0,0,0,0,.000,1,3,1,1,9.00,0,0,0,0,3,3,.500,0.00,3.00,ワシントン・ナショナルズ
0,0,アダム・オッタビノ,3.21,66,0,0,0,0,1,7,12,12,.125,61.2,46,7,62,9.05,29,8,5,3,24,22,.208,2.14,1.22,ニューヨーク・メッツ
1,23,デービッド・ピーターソン,5.03,27,21,1,0,4,3,8,1,0,.273,111,124,16,128,10.38,50,6,6,0,64,62,.287,2.56,1.57,ニューヨーク・メッツ
