,位置,背番号,選手名,打率,試合,打席,打数,安打,二塁打,三塁打,本塁打,塁打,打点,得点,三振,四球,死球,犠打,犠飛,盗塁,盗塁死,併殺打,出塁率,長打率,ＯＰＳ,得点圏,失策,Team
3,捕,88,ローガン・ポーター,.194,11,38,31,6,1,0,1,10,3,4,11,5,1,1,0,0,0,2,.324,.323,.647,.083,1,カンザスシティ・ロイヤルズ
4,内,0,サマッド・テイラー,.200,31,69,60,12,2,1,0,16,4,11,22,7,0,1,1,8,0,1,.279,.267,.546,.250,1,カンザスシティ・ロイヤルズ
5,内,7,ボビー・ウィットＪｒ．,.276,158,694,641,177,28,11,30,317,96,97,121,40,4,1,8,49,15,11,.319,.495,.813,.290,12,カンザスシティ・ロイヤルズ
6,内,9,ビニー・パスクァンティーノ,.247,61,260,231,57,17,0,9,101,26,24,31,25,2,0,1,0,0,7,.324,.437,.762,.292,1,カンザスシティ・ロイヤルズ
7,内,11,マイケル・ガルシア,.272,123,515,464,126,20,4,4,166,50,59,115,38,2,1,10,23,7,9,.323,.358,.681,.321,8,カンザスシティ・ロイヤルズ
8,内,12,ニック・ロフティン,.323,19,68,62,20,5,1,0,27,10,10,12,4,1,0,1,2,0,0,.368,.435,.803,.455,0,カンザスシティ・ロイヤルズ
9,内,15,マット・ダフィー,.251,79,209,191,48,8,0,2,62,16,17,39,12,4,0,2,1,0,4,.306,.325,.631,.176,10,カンザスシティ・ロイヤルズ
10,内,19,マイケル・マッシー,.229,129,461,428,98,18,1,15,163,55,42,99,24,4,1,4,6,2,3,.274,.381,.655,.214,3,カンザスシティ・ロイヤルズ
11,内,32,ニック・プラット,.232,95,345,306,71,16,0,7,108,35,33,138,29,6,0,4,1,1,3,.307,.353,.660,.230,4,カンザスシティ・ロイヤルズ
12,外,1,ＭＪ・メレンデス,.235,148,602,533,125,29,5,16,212,56,65,170,62,3,0,4,6,3,4,.316,.398,.713,.211,9,カンザスシティ・ロイヤルズ
13,外,6,ドルー・ウォーターズ,.228,98,337,302,69,11,5,8,114,32,40,107,27,5,0,3,16,5,4,.300,.377,.677,.194,5,カンザスシティ・ロイヤルズ
14,外,14,エドワード・オリバレス,.263,107,385,354,93,23,4,12,160,36,47,64,22,7,0,2,11,5,7,.317,.452,.769,.236,3,カンザスシティ・ロイヤルズ
15,外,17,ネルソン・ベラスケス,.235,53,179,162,38,6,0,17,95,34,35,51,14,2,0,1,0,0,3,.302,.586,.888,.176,1,カンザスシティ・ロイヤルズ
16,外,18,ネーサン・イートン,.075,28,56,53,4,0,0,0,4,1,2,21,2,1,0,0,3,0,0,.125,.075,.200,.000,1,カンザスシティ・ロイヤルズ
17,外,28,カイル・イスベル,.240,91,313,292,70,22,2,5,111,34,45,59,17,1,1,2,7,1,5,.282,.380,.662,.279,1,カンザスシティ・ロイヤルズ
18,外,35,ディエゴ・ヘルナンデス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,カンザスシティ・ロイヤルズ
19,外,44,ダイロン・ブランコ,.258,69,138,124,32,7,4,3,56,18,19,33,10,2,2,0,24,5,2,.324,.452,.775,.333,0,カンザスシティ・ロイヤルズ
20,外,-,バッバ・トンプソン,.170,37,60,53,9,4,1,0,15,4,10,16,4,1,1,1,4,2,0,.237,.283,.520,.250,0,カンザスシティ・ロイヤルズ
0,捕,8,クリスチャン・バスケス,.223,102,355,327,73,13,0,6,104,32,34,82,25,1,1,1,1,0,11,.280,.318,.598,.260,9,ミネソタ・ツインズ
1,捕,27,ライアン・ジェファーズ,.276,96,335,286,79,15,2,14,140,43,46,93,33,10,4,2,3,2,6,.369,.490,.858,.207,3,ミネソタ・ツインズ
2,内,1,ニック・ゴードン,.176,34,93,91,16,5,1,2,29,7,13,11,1,0,1,0,0,0,1,.185,.319,.503,.130,1,ミネソタ・ツインズ
3,内,4,カルロス・コレア,.230,135,580,514,118,29,2,18,205,65,60,131,59,4,0,3,0,0,30,.312,.399,.711,.207,6,ミネソタ・ツインズ
4,内,11,ホルヘ・ポランコ,.255,80,343,302,77,18,0,14,137,48,38,88,36,2,0,3,4,0,2,.335,.454,.789,.272,6,ミネソタ・ツインズ
5,内,12,カイル・ファーマー,.253,120,369,336,85,14,2,11,136,46,49,86,23,8,0,2,2,4,7,.314,.405,.719,.346,4,ミネソタ・ツインズ
6,内,13,ジョイ・ガロ,.177,111,332,282,50,9,1,21,124,40,39,142,48,2,0,0,1,1,3,.301,.440,.741,.161,2,ミネソタ・ツインズ
7,内,19,アレックス・キリロフ,.270,88,319,281,76,14,1,11,125,41,35,80,28,7,0,3,1,0,2,.348,.445,.793,.253,3,ミネソタ・ツインズ
8,内,23,ロイス・ルイス,.309,58,239,217,67,7,0,15,119,52,36,55,20,2,0,0,6,1,5,.372,.548,.921,.385,5,ミネソタ・ツインズ
9,内,39,ドノバン・ソラノ,.282,134,450,394,111,26,1,5,154,38,43,100,40,15,0,1,0,0,8,.369,.391,.760,.333,5,ミネソタ・ツインズ
10,内,47,エドゥアルド・フリエン,.263,109,408,338,89,16,1,16,155,37,60,128,64,2,1,3,3,0,8,.381,.459,.839,.273,2,ミネソタ・ツインズ
11,内,64,ホセ・ミランダ,.211,40,152,142,30,4,0,3,43,13,12,24,9,1,0,0,0,0,8,.263,.303,.566,.250,5,ミネソタ・ツインズ
12,外,2,マイケル・テーラー,.220,129,388,355,78,14,1,21,157,51,48,130,26,3,3,1,13,1,7,.278,.442,.720,.227,3,ミネソタ・ツインズ
13,外,9,トレバー・ラーナック,.213,58,212,183,39,7,3,8,76,40,26,72,27,0,0,2,1,1,2,.311,.415,.727,.278,0,ミネソタ・ツインズ
14,外,26,マックス・ケプラー,.260,130,491,438,114,22,2,24,212,66,72,106,45,4,0,4,1,1,9,.332,.484,.816,.266,1,ミネソタ・ツインズ
15,外,38,マット・ウォルナー,.249,76,254,213,53,11,1,14,108,41,42,80,28,13,0,0,2,1,1,.370,.507,.877,.278,1,ミネソタ・ツインズ
16,外,45,アンドリュー・スティーブンソン,.189,25,40,37,7,1,0,0,8,1,4,8,2,1,0,0,4,1,0,.250,.216,.466,.111,1,ミネソタ・ツインズ
17,外,50,ウィリ・カストロ,.257,124,409,358,92,18,5,9,147,34,60,99,34,12,2,3,33,5,5,.339,.411,.750,.234,2,ミネソタ・ツインズ
18,指,16,ジョーダン・ルプロー,.208,39,90,77,16,3,0,2,25,5,11,27,12,1,0,0,2,0,1,.322,.325,.647,.118,0,ミネソタ・ツインズ
19,指,25,バイロン・バクストン,.207,85,347,304,63,17,1,17,133,42,49,109,35,4,0,4,9,0,3,.294,.438,.731,.141,0,ミネソタ・ツインズ
0,捕,14,ローガン・オホッピー,.236,51,199,182,43,6,0,14,91,29,23,48,14,2,0,1,0,1,4,.296,.500,.796,.171,2,ロサンゼルス・エンゼルス
1,捕,21,マット・タイス,.214,94,307,262,56,6,0,9,89,31,32,83,36,6,0,3,2,0,4,.319,.340,.659,.246,8,ロサンゼルス・エンゼルス
2,捕,35,チャド・ウォーラク,.197,65,172,157,31,5,1,7,59,15,18,57,13,0,2,0,0,1,5,.259,.376,.635,.152,2,ロサンゼルス・エンゼルス
3,内,2,ルイス・レンヒーフォ,.264,126,445,394,104,15,4,16,175,51,55,82,41,6,0,4,6,4,3,.339,.444,.783,.258,12,ロサンゼルス・エンゼルス
4,内,5,エデュアルド・エスコバル,.226,100,309,288,65,6,5,6,99,31,32,78,18,0,1,2,2,1,7,.269,.344,.613,.227,7,ロサンゼルス・エンゼルス
5,内,6,アンソニー・レンドン,.236,43,183,148,35,6,0,2,47,22,23,27,25,6,0,4,2,0,6,.361,.318,.678,.263,8,ロサンゼルス・エンゼルス
6,内,8,マイク・ムスタカス,.247,112,386,352,87,15,0,12,138,48,43,95,23,3,0,8,0,0,7,.293,.392,.685,.207,4,ロサンゼルス・エンゼルス
7,内,9,リバン・ソト,.222,4,12,9,2,0,0,0,2,0,2,2,3,0,0,0,0,0,0,.417,.222,.639,.000,1,ロサンゼルス・エンゼルス
8,内,9,ザック・ネト,.225,84,329,289,65,17,0,9,109,34,38,77,20,16,1,3,5,1,5,.308,.377,.685,.215,7,ロサンゼルス・エンゼルス
9,内,10,ジョバンニ・ウルシェラ,.299,62,228,214,64,8,1,2,80,24,22,36,10,1,0,3,3,2,9,.329,.374,.703,.229,7,ロサンゼルス・エンゼルス
10,内,18,ノーラン・シャヌエル,.275,29,132,109,30,3,0,1,36,6,19,19,20,3,0,0,0,0,1,.402,.330,.732,.250,2,ロサンゼルス・エンゼルス
11,内,19,キレン・パリス,.100,15,46,40,4,0,0,0,4,1,4,17,4,1,1,0,3,0,0,.200,.100,.300,.143,0,ロサンゼルス・エンゼルス
12,内,20,ジャレド・ウォルシュ,.125,39,116,104,13,4,0,4,29,11,10,45,11,1,0,0,0,0,1,.216,.279,.494,.167,1,ロサンゼルス・エンゼルス
13,内,22,ダビッド・フレッチャー,.247,33,97,89,22,1,0,2,29,12,7,9,7,0,1,0,0,0,2,.302,.326,.628,.435,1,ロサンゼルス・エンゼルス
14,内,23,ブランドン・ドゥルーリー,.262,125,523,485,127,30,3,26,241,83,61,136,25,8,0,5,0,2,14,.306,.497,.803,.281,2,ロサンゼルス・エンゼルス
15,内,25,Ｃ．Ｊ．クローン,.248,71,278,258,64,12,0,12,112,37,38,65,17,1,0,2,0,0,13,.295,.434,.729,.268,5,ロサンゼルス・エンゼルス
16,内,38,マイケル・ステファニック,.290,25,71,62,18,2,1,0,22,6,5,8,8,1,0,0,0,1,0,.380,.355,.735,.333,2,ロサンゼルス・エンゼルス
17,外,3,テーラー・ウォード,.253,97,409,356,90,18,0,14,150,47,60,80,39,8,0,6,4,2,9,.335,.421,.756,.211,0,ロサンゼルス・エンゼルス
18,外,4,ブレット・フィリップス,.175,40,71,63,11,1,0,3,21,6,9,36,8,0,0,0,3,1,0,.268,.333,.601,.200,1,ロサンゼルス・エンゼルス
19,外,7,ジョ・アデル,.207,17,62,58,12,3,1,3,26,6,7,25,4,0,0,0,1,0,1,.258,.448,.706,.444,0,ロサンゼルス・エンゼルス
20,外,15,ランデル・グリチェク,.267,118,471,434,116,31,2,16,199,44,65,96,29,6,0,2,2,2,11,.321,.459,.779,.223,4,ロサンゼルス・エンゼルス
21,外,16,ミッキー・モニアク,.280,85,323,311,87,21,2,14,154,45,35,113,9,3,0,0,6,3,4,.307,.495,.802,.303,4,ロサンゼルス・エンゼルス
22,外,27,マイク・トラウト,.263,82,362,308,81,14,1,18,151,44,54,104,45,7,0,2,2,0,4,.367,.490,.858,.214,0,ロサンゼルス・エンゼルス
23,外,39,ジョーダン・アダムス,.128,17,40,39,5,0,0,0,5,1,1,16,0,0,0,1,1,2,0,.125,.128,.253,.000,2,ロサンゼルス・エンゼルス
24,外,75,トレイ・キャベジ,.208,22,56,53,11,3,0,1,17,7,5,26,2,0,0,1,1,1,1,.232,.321,.553,.200,1,ロサンゼルス・エンゼルス
25,投,17,大谷翔平,.304,135,599,497,151,26,8,44,325,95,102,143,91,3,0,3,20,6,9,.412,.654,1.066,.317,1,ロサンゼルス・エンゼルス
0,捕,23,シェイ・ランゲリアーズ,.205,135,490,448,92,19,4,22,185,63,52,143,34,5,1,2,3,2,10,.268,.413,.681,.235,10,オークランド・アスレチックス
1,捕,37,タイラー・ソーダーストロム,.160,45,138,125,20,1,0,3,30,7,9,43,11,1,0,1,0,0,6,.232,.240,.472,.136,1,オークランド・アスレチックス
2,捕,44,カルロス・ペレス,.226,68,189,168,38,4,0,6,60,20,17,40,13,4,1,3,0,0,4,.293,.357,.650,.231,2,オークランド・アスレチックス
3,内,2,ニック・アレン,.221,106,329,303,67,4,2,4,87,20,29,52,17,1,6,2,5,1,8,.263,.287,.550,.268,9,オークランド・アスレチックス
4,内,4,ケビン・スミス,.185,49,146,135,25,4,0,5,44,11,15,51,5,1,5,0,1,0,3,.220,.326,.546,.114,2,オークランド・アスレチックス
5,内,5,トニー・ケンプ,.209,124,419,359,75,13,3,5,109,27,42,40,44,6,7,3,15,4,9,.303,.304,.607,.195,7,オークランド・アスレチックス
6,内,12,アレドミス・ディアス,.229,109,344,315,72,20,1,4,106,24,25,66,17,7,1,4,1,0,14,.280,.337,.616,.184,5,オークランド・アスレチックス
7,内,13,ホルダン・ディアス,.221,90,293,272,60,9,0,10,99,27,20,69,17,3,0,1,0,1,10,.273,.364,.637,.211,8,オークランド・アスレチックス
8,内,15,セス・ブラウン,.222,112,378,343,76,19,1,14,139,52,33,101,30,2,1,2,3,1,6,.286,.405,.692,.261,0,オークランド・アスレチックス
9,内,20,ザック・ゲロフ,.267,69,300,270,72,20,1,14,136,32,40,82,26,3,0,1,14,2,5,.337,.504,.840,.263,3,オークランド・アスレチックス
10,内,26,ジョナー・ブライド,.170,40,106,88,15,3,0,0,18,7,9,22,11,4,1,2,0,1,3,.286,.205,.490,.316,2,オークランド・アスレチックス
11,内,49,ライアン・ノダ,.229,128,495,406,93,22,1,16,165,54,63,170,77,10,0,2,3,1,4,.364,.406,.770,.189,7,オークランド・アスレチックス
12,内,-,バディ・ケネディ,.167,10,29,24,4,1,0,0,5,1,1,6,4,1,0,0,0,0,0,.310,.208,.519,.000,0,オークランド・アスレチックス
13,外,1,エステウリ・ルイーズ,.254,132,497,449,114,24,1,5,155,47,47,99,20,16,4,1,67,13,7,.309,.345,.654,.365,8,オークランド・アスレチックス
14,外,22,ローレンス・バトラー,.211,42,129,123,26,4,0,4,42,10,10,35,4,1,0,1,0,0,5,.240,.341,.582,.138,0,オークランド・アスレチックス
15,外,25,ブレント・ルーカー,.246,137,526,463,114,20,1,30,226,69,61,172,49,10,0,4,4,0,11,.329,.488,.817,.167,4,オークランド・アスレチックス
16,外,33,ジェフリー・ブレデイ,.195,82,303,256,50,11,0,10,91,27,35,72,42,2,0,3,5,1,3,.310,.355,.666,.179,3,オークランド・アスレチックス
0,捕,2,トム・マーフィー,.290,47,159,145,42,12,0,8,78,17,19,44,10,1,0,2,0,0,4,.335,.538,.873,.138,3,シアトル・マリナーズ
1,捕,22,ルイス・トレンズ,.250,18,30,28,7,3,0,0,10,4,1,9,1,1,0,0,0,0,0,.300,.357,.657,.375,0,シアトル・マリナーズ
2,捕,29,キャル・ラリー,.232,145,569,513,119,23,1,30,234,75,78,158,54,1,0,1,0,0,6,.306,.456,.762,.186,10,シアトル・マリナーズ
3,捕,64,ブライアン・オキーフ,.105,8,21,19,2,2,0,0,4,2,0,7,2,0,0,0,0,0,2,.190,.211,.401,.167,0,シアトル・マリナーズ
4,内,0,サム・ハガーティー,.253,52,108,91,23,3,1,1,31,5,13,17,15,1,1,0,10,1,0,.364,.341,.705,.250,1,シアトル・マリナーズ
5,内,3,Ｊ．Ｐ．クロフォード,.266,145,638,534,142,35,0,19,234,65,94,125,94,5,3,2,2,0,7,.380,.438,.818,.263,14,シアトル・マリナーズ
6,内,4,ジョシュ・ロハス,.245,105,350,314,77,17,0,4,106,40,47,81,27,1,2,4,12,0,3,.303,.338,.641,.289,8,シアトル・マリナーズ
7,内,12,エバン・ホワイト,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,シアトル・マリナーズ
8,内,20,マイク・フォード,.228,84,251,219,50,6,0,16,104,34,32,81,24,7,0,1,0,0,4,.323,.475,.798,.220,0,シアトル・マリナーズ
9,内,23,タイ・フランス,.250,158,665,587,147,32,0,12,215,58,79,117,43,34,0,1,1,0,25,.337,.366,.703,.255,1,シアトル・マリナーズ
10,内,28,ユジニオ・スアレス,.232,162,694,598,139,29,0,22,234,96,68,214,70,15,0,11,2,1,10,.323,.391,.714,.277,8,シアトル・マリナーズ
11,内,76,ホセ・カバジェロ,.221,104,280,231,51,9,1,4,74,26,37,66,28,17,0,4,26,3,0,.343,.320,.663,.200,6,シアトル・マリナーズ
12,外,5,テーラー・トランメル,.130,22,56,46,6,0,0,3,15,11,7,22,9,1,0,0,0,1,2,.286,.326,.612,.385,0,シアトル・マリナーズ
13,外,8,ドミニク・カンゾーネ,.220,59,182,173,38,13,0,6,69,21,23,32,8,1,0,0,1,0,5,.258,.399,.657,.227,1,シアトル・マリナーズ
14,外,10,ジャレド・ケリニック,.253,105,416,372,94,25,2,11,156,49,44,132,41,1,0,2,13,5,6,.327,.419,.746,.265,3,シアトル・マリナーズ
15,外,18,ケイド・マーロ,.239,34,100,88,21,3,2,3,37,11,14,33,12,0,0,0,4,2,1,.330,.420,.750,.182,0,シアトル・マリナーズ
16,外,25,ディラン・ムーア,.207,67,165,145,30,9,1,7,62,19,18,56,16,4,0,0,7,3,1,.303,.428,.731,.209,5,シアトル・マリナーズ
17,外,35,テオスカー・ヘルナンデス,.258,160,678,625,161,29,2,26,272,93,70,211,38,8,0,7,7,2,6,.305,.435,.741,.300,3,シアトル・マリナーズ
18,外,44,フリオ・ロドリゲス,.275,155,714,654,180,37,2,32,317,103,102,175,47,11,0,2,37,10,14,.333,.485,.818,.299,2,シアトル・マリナーズ
19,外,85,ホナタン・クラセ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,シアトル・マリナーズ
20,指,21,クーパー・ハメル,.087,10,26,23,2,1,0,0,3,0,2,9,2,1,0,0,1,0,1,.192,.130,.323,.000,0,シアトル・マリナーズ
0,捕,11,オースティン・ヘッジズ,.184,82,212,185,34,5,0,1,42,16,14,47,11,2,10,3,1,0,7,.234,.227,.461,.208,7,テキサス・レンジャーズ
1,捕,18,ミッチ・ガーバー,.270,87,344,296,80,11,0,19,148,50,45,82,44,3,0,0,0,0,6,.370,.500,.870,.306,2,テキサス・レンジャーズ
2,捕,28,ヨナ・ハイム,.258,131,501,457,118,28,0,18,200,95,61,96,40,1,0,3,2,0,10,.317,.438,.755,.375,2,テキサス・レンジャーズ
3,捕,55,サム・ハフ,.256,21,45,43,11,2,0,3,22,6,5,17,2,0,0,0,0,0,1,.289,.512,.801,.167,0,テキサス・レンジャーズ
4,内,2,マーカス・セミエン,.276,162,753,670,185,40,4,29,320,100,122,110,72,5,0,5,14,3,5,.348,.478,.826,.322,6,テキサス・レンジャーズ
5,内,5,コリー・シーガー,.327,119,536,477,156,42,0,33,297,96,88,88,49,4,0,6,2,1,9,.390,.623,1.013,.385,8,テキサス・レンジャーズ
6,内,6,ジョシュ・ヤン,.266,122,515,478,127,25,1,23,223,70,75,151,30,5,0,2,1,3,7,.315,.467,.781,.252,4,テキサス・レンジャーズ
7,内,20,エゼケル・デュラン,.276,122,439,406,112,22,2,14,180,46,55,120,23,7,1,2,8,4,7,.324,.443,.768,.192,9,テキサス・レンジャーズ
8,内,30,ネート・ロー,.262,161,724,623,163,38,3,17,258,82,89,165,93,5,0,3,1,0,22,.360,.414,.775,.264,3,テキサス・レンジャーズ
9,内,36,ジョナサン・オーネラス,.143,8,8,7,1,0,0,0,1,0,2,4,0,1,0,0,0,0,0,.250,.143,.393,.000,0,テキサス・レンジャーズ
10,内,47,ジョシュ・スミス,.185,90,232,195,36,8,1,6,64,15,29,55,25,9,2,1,1,0,3,.304,.328,.633,.164,7,テキサス・レンジャーズ
11,外,3,レオディ・タベラス,.266,143,554,511,136,31,3,14,215,67,67,117,35,1,3,4,14,4,3,.312,.421,.733,.237,1,テキサス・レンジャーズ
12,外,4,ロビー・グロスマン,.238,115,420,353,84,23,1,10,139,49,56,98,57,2,0,8,1,0,8,.340,.394,.734,.226,3,テキサス・レンジャーズ
13,外,16,トラビス・ジャンコウスキー,.263,107,287,247,65,12,1,1,82,30,34,42,35,2,1,2,19,1,6,.357,.332,.689,.300,0,テキサス・レンジャーズ
14,外,32,エバン・カーター,.306,23,75,62,19,4,1,5,40,12,15,24,12,0,0,1,3,0,1,.413,.645,1.058,.300,0,テキサス・レンジャーズ
15,外,50,Ｊ．Ｐ．マルティネス,.225,17,44,40,9,1,0,1,13,4,7,16,2,0,0,2,0,0,0,.250,.325,.575,.222,0,テキサス・レンジャーズ
16,外,53,アドリス・ガルシア,.245,148,632,555,136,29,0,39,282,107,108,175,65,6,0,6,9,1,12,.328,.508,.836,.270,6,テキサス・レンジャーズ
17,外,67,ダスティン・ハリス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,テキサス・レンジャーズ
18,指,13,ブラッド・ミラー,.214,27,67,56,12,4,0,1,19,6,8,11,10,0,0,1,0,0,1,.328,.339,.668,.273,0,テキサス・レンジャーズ
19,投,66,ジョシュ・スボールズ,.000,44,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.000,.000,.000,0,テキサス・レンジャーズ
0,捕,15,マーティン・マルドナド,.191,117,407,362,69,12,0,15,126,36,33,139,30,3,12,0,0,0,11,.258,.348,.606,.156,7,ヒューストン・アストロズ
1,捕,18,セサル・サラサル,.111,13,19,18,2,0,0,0,2,0,1,6,1,0,0,0,0,0,1,.158,.111,.269,.000,2,ヒューストン・アストロズ
2,捕,21,ヤイネル・ディアス,.282,104,377,355,100,22,0,23,191,60,51,74,11,5,0,6,0,0,12,.308,.538,.846,.228,6,ヒューストン・アストロズ
3,内,2,アレックス・ブレグマン,.262,161,724,622,163,28,4,25,274,98,103,87,92,8,0,2,3,1,22,.363,.441,.804,.285,15,ヒューストン・アストロズ
4,内,3,ジェレミー・ペーニャ,.263,150,634,577,152,32,3,10,220,52,81,129,43,9,1,1,13,9,11,.324,.381,.705,.258,14,ヒューストン・アストロズ
5,内,14,マウリシオ・デュボン,.278,132,492,467,130,26,3,10,192,46,76,70,19,3,0,3,7,2,10,.309,.411,.720,.298,7,ヒューストン・アストロズ
6,内,16,グレイ・ケッシンジャー,.200,26,45,40,8,2,0,1,13,1,3,12,5,0,0,0,0,1,0,.289,.325,.614,.167,1,ヒューストン・アストロズ
7,内,17,デービッド・ヘンズリー,.119,30,94,84,10,1,0,1,14,3,12,35,10,0,0,0,1,0,0,.213,.167,.379,.100,1,ヒューストン・アストロズ
8,内,27,ホセ・アルテューベ,.311,90,410,360,112,21,2,17,188,51,76,71,44,5,0,1,14,2,9,.393,.522,.915,.312,7,ヒューストン・アストロズ
9,内,28,ジョナサン・シングルトン,.165,36,105,91,15,3,0,2,24,12,11,23,13,0,0,1,0,0,2,.267,.264,.530,.250,1,ヒューストン・アストロズ
10,内,79,ホセ・アブレイユ,.237,141,594,540,128,23,1,18,207,90,62,130,42,6,0,6,0,1,16,.296,.383,.680,.275,5,ヒューストン・アストロズ
11,外,6,ジェイコブ・マイヤーズ,.227,112,341,309,70,16,1,10,118,33,42,88,26,5,0,1,5,2,2,.296,.382,.678,.217,4,ヒューストン・アストロズ
12,外,9,コーリー・ジュルクス,.245,93,323,298,73,14,0,6,105,33,35,75,22,1,0,2,15,3,6,.297,.352,.650,.247,1,ヒューストン・アストロズ
13,外,20,チャス・マコーミック,.273,115,457,403,110,17,2,22,197,70,59,117,40,11,1,2,19,6,3,.353,.489,.842,.274,1,ヒューストン・アストロズ
14,外,30,カイル・タッカー,.284,157,674,574,163,37,5,29,297,112,97,92,80,3,0,10,30,5,11,.369,.517,.886,.354,3,ヒューストン・アストロズ
15,外,44,ヨルダン・アルバレス,.293,114,496,410,120,24,1,31,239,97,77,92,69,13,0,4,0,0,8,.407,.583,.990,.365,0,ヒューストン・アストロズ
16,指,23,マイケル・ブラントリー,.278,15,57,54,15,2,0,2,23,7,7,2,2,0,0,1,0,0,2,.298,.426,.724,.200,0,ヒューストン・アストロズ
0,捕,12,ショーン・マーフィー,.251,108,438,370,93,21,0,21,177,68,65,98,49,18,0,1,0,0,18,.365,.478,.844,.306,10,アトランタ・ブレーブス
1,捕,16,トラビス・ダーノー,.225,74,292,267,60,13,0,11,106,39,31,67,21,3,0,1,0,0,6,.288,.397,.685,.171,5,アトランタ・ブレーブス
2,捕,48,チャドウィック・トロンプ,.125,6,16,16,2,1,0,0,3,1,1,7,0,0,0,0,0,0,0,.125,.188,.313,.250,0,アトランタ・ブレーブス
3,内,1,オジー・アルビーズ,.280,148,660,596,167,30,5,33,306,109,96,107,46,8,0,8,13,1,9,.336,.513,.849,.297,8,アトランタ・ブレーブス
4,内,11,オルランド・アルシア,.264,139,533,488,129,25,0,17,205,65,66,102,39,3,0,3,1,0,14,.321,.420,.741,.294,12,アトランタ・ブレーブス
5,内,15,ニコラス・ロペス,.231,94,262,225,52,8,3,1,69,25,32,40,26,6,4,1,6,2,3,.326,.307,.632,.293,2,アトランタ・ブレーブス
6,内,18,ボーン・グリッソム,.280,23,80,75,21,3,1,0,26,9,5,15,2,2,0,1,0,1,2,.313,.347,.659,.471,6,アトランタ・ブレーブス
7,内,24,ブレイデン・シューメイク,.000,2,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.000,.000,.000,0,アトランタ・ブレーブス
8,内,27,オースティン・ライリー,.281,159,715,636,179,32,3,37,328,97,117,172,59,9,0,11,3,1,18,.345,.516,.861,.199,11,アトランタ・ブレーブス
9,内,28,マット・オルソン,.283,162,720,608,172,27,3,54,367,139,127,167,104,4,0,4,1,0,13,.389,.604,.993,.322,8,アトランタ・ブレーブス
10,内,67,ルーク・ウィリアムズ,.053,11,19,19,1,0,0,0,1,0,1,7,0,0,0,0,4,0,0,.053,.053,.105,.000,0,アトランタ・ブレーブス
11,内,-,アンドルー・ベラスケス,.173,54,94,81,14,3,0,2,23,3,12,30,10,0,3,0,13,3,1,.264,.284,.548,.118,6,アトランタ・ブレーブス
12,外,8,エディ・ロサリオ,.255,142,516,478,122,24,3,21,215,74,64,122,34,1,1,2,3,4,13,.305,.450,.755,.261,4,アトランタ・ブレーブス
13,外,13,ロナルド・アクーニャ,.337,159,735,643,217,35,4,41,383,106,149,84,80,9,0,3,73,14,15,.416,.596,1.012,.315,5,アトランタ・ブレーブス
14,外,14,サム・ヒリアード,.236,40,78,72,17,5,0,3,31,6,15,33,6,0,0,0,4,0,1,.295,.431,.725,.091,0,アトランタ・ブレーブス
15,外,17,ケビン・ピラー,.228,81,206,197,45,10,0,9,82,32,29,50,6,0,0,3,4,1,2,.248,.416,.664,.289,1,アトランタ・ブレーブス
16,外,23,マイケル・ハリスII,.293,138,539,505,148,33,3,18,241,57,76,101,25,5,1,3,20,4,8,.331,.477,.808,.228,2,アトランタ・ブレーブス
17,外,73,フォレスト・ウォール,.462,15,15,13,6,2,0,1,11,2,6,4,2,0,0,0,5,1,0,.533,.846,1.379,.000,0,アトランタ・ブレーブス
18,指,20,マルセル・オズナ,.274,144,592,530,145,29,1,40,296,100,84,134,57,3,0,2,0,0,9,.346,.558,.905,.241,0,アトランタ・ブレーブス
0,捕,15,ライリー・アダムズ,.273,44,158,143,39,13,2,4,68,21,8,45,11,2,1,1,0,0,5,.331,.476,.807,.323,2,ワシントン・ナショナルズ
1,捕,20,キーバート・ルイーズ,.260,136,562,523,136,24,0,18,214,67,55,58,31,6,0,2,1,1,13,.308,.409,.717,.365,8,ワシントン・ナショナルズ
2,捕,43,イスラエル・ピネダ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ワシントン・ナショナルズ
3,捕,81,ドリュー・ミラス,.286,11,33,28,8,2,0,1,13,6,1,5,4,0,1,0,0,0,2,.375,.464,.839,.167,1,ワシントン・ナショナルズ
4,内,2,ルイス・ガルシア,.266,122,482,447,119,18,4,9,172,50,61,60,27,0,1,7,9,4,10,.304,.385,.688,.253,8,ワシントン・ナショナルズ
5,内,3,ジーター・ダウンズ,.400,6,9,5,2,0,0,0,2,1,4,1,4,0,0,0,2,0,0,.667,.400,1.067,1.000,0,ワシントン・ナショナルズ
